namedLocation,siteID,plotID,date,editedDateStat,individualID,growthForm,phenophaseName,phenophaseStatus,phenophaseIntensityDefinition,phenophaseIntensity,remarksStat,decimalLatitude,decimalLongitude,elevation,transectMeter,directionFromTransect,ninetyDegreeDistance,sampleGeodeticDatum,addDate,editedDate,taxonID,scientificName,remarks,phenophaseIntensityMean
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06586,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,163,Right,2.6,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06583,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,181,Right,3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06594,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,66,Left,5.2,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06566,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,270,Right,4,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06552,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,484,Left,5.3,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06559,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,444,Right,5.3,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06572,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,238,Right,1.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06581,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,188,Left,2,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06554,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,476,Right,1.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06584,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,176,Left,2.1,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06587,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,147,Right,3.2,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06589,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,121,Left,4.3,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06152,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,42,Right,3.9,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06595,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,53,Right,8.5,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06598,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,31,Left,2.8,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06575,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,217,Right,5.5,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06578,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,198,Right,1.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06590,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,114,Right,2.6,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06596,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,51,Left,7.5,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06157,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,130,Left,3.2,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06591,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,102,Right,2.8,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06580,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,186,Right,1.1,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06556,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,464,Left,2.7,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06569,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,255,Left,1.9,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-04,2016-05-25,NEON.PLA.D02.SERC.06560,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,443,Right,3.4,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06515,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,652,Right,6.1,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06538,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,565,Left,3.1,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06544,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,529,Right,2,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06534,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,589,Right,1.7,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06541,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,538,Left,2.1,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06548,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,508,Right,4.1,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06543,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,534,Right,2.3,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06545,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,519,Left,2.5,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06525,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,697,Right,2.4,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06531,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,609,Right,2.8,WGS84,2017-03-27,2017-04-12,LIBE3,Lindera benzoin (L.) Blume,pernamently dropped; dying,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06533,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,591,Right,3.4,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06530,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,619,Right,5.8,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06532,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,597,Left,8.4,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06529,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,627,Left,4.5,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06517,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,662,Right,5,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06540,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,544,Left,5.1,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06520,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,783,Right,6.5,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06516,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,653,Right,3.4,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06535,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,582,Right,3.7,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06547,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,509,Right,1.6,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06536,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,581,Right,1.9,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06539,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,550,Right,2.7,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06518,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,687,Right,3.2,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06519,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,764,Right,5.2,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06522,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,796,Left,8.7,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06523,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,729,Left,4.6,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06527,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,651,Right,1.1,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06524,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,696,Left,7.1,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06528,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,644,Left,1.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06577,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,208,Right,1.1,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06580,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,186,Right,1.1,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06576,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,209,Left,1.3,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06574,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,218,Right,5.3,WGS84,2016-03-31,2016-05-10,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06600,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,18,Left,8.5,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06588,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,128,Right,3.6,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06155,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,87,Left,2.5,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06598,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,31,Left,2.8,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06595,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,53,Right,8.5,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06599,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,27,Right,3.3,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06526,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,684,Right,4.6,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06563,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,413,Right,1.9,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06579,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,194,Right,1.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06573,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,236,Right,2.6,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06562,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,429,Left,2.7,WGS84,2016-03-31,2016-05-10,FAGR,Fagus grandifolia Ehrh.,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06566,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,270,Right,4,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06564,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,411,Right,4.5,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06569,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,255,Left,1.9,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06561,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,427,Right,3.2,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06583,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,181,Right,3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06578,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,198,Right,1.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06557,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,453,Left,2.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06575,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,217,Right,5.5,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06565,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,408,Left,1.8,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06571,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,244,Left,7,WGS84,2016-03-31,2016-05-10,LITU,Liriodendron tulipifera L.,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06550,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.892888,-76.560083,15.1,489,Right,2.9,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.345
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06572,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,238,Right,1.3,WGS84,2017-03-02,2017-03-31,LIBE3,Lindera benzoin (L.) Blume,,0.62
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06549,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.892888,-76.560083,15.1,499,Left,4.5,WGS84,2017-03-02,2017-03-31,FAGR,Fagus grandifolia Ehrh.,,0.845
SERC_063.phenology.phe,SERC,SERC_063,2016-05-06,2016-05-25,NEON.PLA.D02.SERC.06581,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.892888,-76.560083,15.1,188,Left,2,WGS84,2017-03-02,2017-03-31,LITU,Liriodendron tulipifera L.,,0.62
