chrom	start	end	K2P
LG_N	19386279	19390888	0.01716856754276683
LG_N	152357374	152365755	0.08012590466006575
LG_N	152368500	152378393	0.0034853424616571008
LG_N	152433227	152443942	0.022931297742330867
LG_N	152446508	152457277	0.061805202557880703
LG_N	152492212	152503232	0.03896253261619783
LG_N	152513190	152517734	0.01682016735921606
LG_N	152530444	152542023	0.08667297724221645
LG_N	152572399	152579481	0.045057568701091205
LG_N	152580953	152600505	0.022920493458043402
LG_N	152623048	152633342	0.01764787305764561
LG_N	19391364	19403162	0.004189968653375349
LG_N	152637106	152655707	0.07890945193728216
LG_N	152665910	152673204	0.021371482839708713
LG_N	152686993	152694589	0.0747090168005854
LG_N	152702562	152708815	0.028756406358926623
LG_N	152715867	152723153	0.052349830930143434
LG_N	152732502	152740030	0.06241417982270006
LG_N	152744512	152753795	0.04823319577231002
LG_N	152777281	152782112	0.06523433780117895
LG_N	152784761	152793865	0.06803989054158188
LG_N	152796804	152807772	0.008284213173616353
LG_N	19427427	19431051	0.06658959559899529
LG_N	1781815	1782912	0.11111379354228353
LG_N	152814298	152821073	0.017868362053090458
LG_N	152824288	152826761	0.07111511355610135
LG_N	152851052	152868525	0.028330927957801694
LG_N	152887691	152898746	0
LG_N	152947118	152954846	0.004922973931167387
LG_N	152972618	152985970	0.029918812094902023
LG_N	152994977	152997022	0.03071380498844052
LG_N	152997977	152998409	0.06454254801373599
LG_N	152999556	153014603	0.0034853424616571008
LG_N	153021288	153032086	0.038598712564858056
LG_N	19437463	19438046	0.07672841323763392
LG_N	153040685	153048159	0.06506515509498202
LG_N	153082117	153092060	0.010639540014991927
LG_N	153130052	153131150	0.013648859103576402
LG_N	153150381	153155409	0.0014896197885750696
LG_N	153159153	153170512	0.06822059697498901
LG_N	153186877	153189716	0.0010129149435012582
LG_N	153224275	153226034	0.0662777686370483
LG_N	153231244	153241698	0.02515317124215315
LG_N	153252067	153261949	0.08529217210306982
LG_N	153262512	153274136	0.01905131887086232
LG_N	19441750	19448231	0.0016051378151241051
LG_N	153285569	153288123	0.026789531178879562
LG_N	153296086	153297699	0.1026992498359667
LG_N	153322616	153328727	0.05602150481150092
LG_N	153336651	153355094	0.04966395223732871
LG_N	153371172	153372899	0.05561754637393712
LG_N	153383080	153394250	0.014191648133423662
LG_N	153401692	153412736	0.004645794167049764
LG_N	153413842	153424509	0.04208234794049224
LG_N	153437860	153445165	0.009057505114066888
LG_N	153466228	153474891	0.05149179949703979
LG_N	19450589	19468503	0.0014188175559466257
LG_N	153475171	153485654	0.0356801893306167
LG_N	153496073	153500512	0.043617209148536264
LG_N	153513536	153517121	0.026614145964999694
LG_N	153522173	153538670	0.06632954804466902
LG_N	153567300	153574995	0.004971927452317735
LG_N	153587391	153594471	0.02460858462029149
LG_N	153595564	153596138	0.012608700494474424
LG_N	153599609	153607297	0.013794099205596077
LG_N	153607640	153613825	0.012068567870860285
LG_N	153627275	153631324	0.01667271882931599
LG_N	19472395	19472890	0.04480387498277619
LG_N	153632787	153635697	0.004173930053127312
LG_N	153646158	153652137	0.027657881478440578
LG_N	153666112	153680497	0.005816691779491032
LG_N	153711241	153722419	0.0139098480790201
LG_N	153722692	153733776	0.01712802563962552
LG_N	153746042	153753703	0.008141602925088334
LG_N	153754919	153759209	0.08447449506008481
LG_N	153760172	153767939	0.02491901478412782
LG_N	153777313	153785003	0.003992037174110266
LG_N	153788189	153794882	0.03728976089300696
LG_N	19513356	19513945	0.007707253418446201
LG_N	153818897	153825894	0.017616516486313464
LG_N	153829843	153836806	0.03996572882834358
LG_N	153848706	153849155	0
LG_N	153849426	153853187	0.004665663714442153
LG_N	153872494	153873259	0.03465553831899921
LG_N	153884307	153891641	0
LG_N	153911928	153919594	0.029231933556984713
LG_N	153930203	153937577	0.023812689537892114
LG_N	153954496	153961875	0.033568478319964505
LG_N	153969542	153973173	0.0291983415002966
LG_N	19556090	19559419	0.012637739804851068
LG_N	153996131	154006096	0.03487588076644019
LG_N	154008374	154017058	0.025758477129670877
LG_N	154020877	154026885	0.027618429341438423
LG_N	154055070	154062289	0.02877387464493676
LG_N	154071149	154078233	0.028624405189789603
LG_N	154084003	154095022	0.004639043099849108
LG_N	154108503	154119383	0.010563554911304193
LG_N	154123856	154131445	0.04418446005779627
LG_N	154152252	154163282	0.005783053351527721
LG_N	154164394	154169108	0.04473393507822095
LG_N	19601422	19602294	0.046598835830254696
LG_N	154183620	154190817	0.02448994567491241
LG_N	154240741	154245994	0.017033301520201386
LG_N	154251380	154257555	0.028620324761461747
LG_N	154271973	154279344	0.030808070684775833
LG_N	154281141	154292179	0.002313143679098525
LG_N	154309465	154316588	0.08879263138740569
LG_N	154320450	154330802	0.029455534242921987
LG_N	154333058	154340355	0.011983237577741696
LG_N	154351555	154357730	0.05405469769643698
LG_N	154398553	154406217	0
LG_N	19608590	19615514	0.02410759005108257
LG_N	154466148	154473848	0.00702087967246399
LG_N	154500627	154507785	0.008137175473696209
LG_N	154541286	154547235	0.002077924509585485
LG_N	154587452	154598484	0.0011587490701812394
LG_N	154604683	154609240	0
LG_N	154609734	154622169	0.05299518768838901
LG_N	154625683	154636332	0.032613833954804126
LG_N	154637468	154641921	0.06577988071511637
LG_N	154667487	154676898	0.012954092429332402
LG_N	154688038	154697885	0.003672260127725424
LG_N	19620970	19621498	0.025881227679165664
LG_N	154718439	154725501	0.036180038339415244
LG_N	154741005	154747964	0.04272577285139986
LG_N	154755000	154765387	0.01116885224193362
LG_N	154768771	154771667	0.03954124211058498
LG_N	154796849	154801869	0.004959120615074446
LG_N	154829899	154837512	0.02687329352966927
LG_N	154897450	154917824	0.007323004600848305
LG_N	154941605	154948795	0.013846393879223188
LG_N	154971099	154982160	0.0241065843576262
LG_N	154984672	154989718	0.005956165976711976
LG_N	19664157	19664820	0.10370450295948498
LG_N	1813764	1814232	0.04500188587392402
LG_N	154991874	154999639	0.037089184894555746
LG_N	155035178	155041143	0.03798517226684528
LG_N	155045035	155051352	0.03425374161394807
LG_N	155052068	155057686	0.052737772774024715
LG_N	155064198	155075314	0.038121645898323064
LG_N	155084608	155095639	0.012827650170316021
LG_N	155101122	155108713	0.04909432758414139
LG_N	155115723	155119837	0.013047408665670078
LG_N	155185903	155186792	0.07620849082397012
LG_N	155187914	155189340	0.02265829555583807
LG_N	19716769	19724443	0.0030181178159251706
LG_N	155190608	155191056	0.09392473538725224
LG_N	155204694	155209731	0.006951690361594759
LG_N	155215809	155221412	0.0845979125299687
LG_N	155226169	155233897	0.014770912855215658
LG_N	155259433	155263348	0.08451631778123203
LG_N	155269617	155286174	0.003465214863399744
LG_N	155301530	155314289	0.0024907872974953686
LG_N	155336887	155344111	0.004926148221505797
LG_N	155361735	155368178	0.0832226920667809
LG_N	155374334	155379634	0.07202673200888593
LG_N	19748872	19756547	0.002010052958332888
LG_N	155408301	155409823	0.08290856766466773
LG_N	155415186	155416838	0.00785867797254773
LG_N	155427352	155432951	0.007240269172356241
LG_N	155433473	155437085	0.01034691256455686
LG_N	155443201	155450228	0.023061944120106384
LG_N	155459974	155466922	0.005215007334008268
LG_N	155490890	155496716	0.0823982760298787
LG_N	155524415	155531699	0.00405577835042862
LG_N	155555770	155563460	0.01211621524842831
LG_N	155570116	155578880	0.06660053300900481
LG_N	19779100	19786854	0.028549200428445075
LG_N	155594728	155599687	0.11706794187397514
LG_N	155599759	155614447	0.010213015322628607
LG_N	155624264	155631997	0.032162766001568685
LG_N	155641611	155650471	0.07041445503803725
LG_N	155652447	155662035	0.01422272098327355
LG_N	155668585	155676301	0.03625902461496554
LG_N	155694553	155705557	0.002289313853820456
LG_N	155714539	155722217	0.00801488894589589
LG_N	155722825	155733922	0.034577695118398116
LG_N	155737221	155741881	0.016209273708665956
LG_N	19811315	19813671	0.048299600443088266
LG_N	155745443	155752600	0.008134307804301936
LG_N	155771852	155779148	0.03393943007896325
LG_N	155783315	155794000	0
LG_N	155810054	155814662	0.011721890885987588
LG_N	155815922	155821370	0.008817206723025942
LG_N	155833279	155844335	0.0011517424237334685
LG_N	155856378	155868059	0.00821285986465983
LG_N	155875024	155879636	0.0058394700961944025
LG_N	155882346	155898580	0.006891465202789325
LG_N	155938250	155948248	0.020553243247193445
LG_N	19815402	19817191	0.08500921677825839
LG_N	155953537	155956004	0.05601497521082701
LG_N	155967132	155973939	0.044544117394631585
LG_N	156020863	156033118	0.02016343793531048
LG_N	156046494	156053584	0.03338808928249762
LG_N	156073760	156081488	0.009927525362781511
LG_N	156082182	156089853	0.012928610155334723
LG_N	156109533	156115200	0
LG_N	156130230	156130687	0.08714545668905492
LG_N	156132873	156140484	0.0026385285504218906
LG_N	156144107	156149629	0.009438362051657207
LG_N	19854014	19854692	0.07105878423582002
LG_N	156149855	156160161	0.024063949131921763
LG_N	156160495	156168505	0.07161465654367696
LG_N	156177319	156185172	0.02928901124931906
LG_N	156203413	156210762	0.0009878985076892891
LG_N	156234234	156238354	0.002930409752643667
LG_N	156248349	156256009	0.006104608638850686
LG_N	156287718	156291993	0.06944466366081217
LG_N	156295384	156302473	0.052141899072074366
LG_N	156305657	156309649	0.012521947267049086
LG_N	156313537	156317682	0.026218350771317123
LG_N	19856912	19861710	0.047322556527512015
LG_N	156333820	156338307	0.005801529921922604
LG_N	156345095	156347176	0.05235361220631628
LG_N	156347298	156358316	0.008261764351834126
LG_N	156361516	156380041	0.07471181887705675
LG_N	156385504	156389744	0.08711412902904746
LG_N	156436938	156444241	0.009196333722708517
LG_N	156449075	156458648	0.02434574015946838
LG_N	156474998	156475586	0.052052963563156605
LG_N	156478964	156480194	0.04596806754351633
LG_N	156496916	156505265	0.02023924581952665
LG_N	19875573	19883208	0.0671369502570306
LG_N	156518156	156525891	0.041569186491152064
LG_N	156526137	156532908	0.059985576032719465
LG_N	156552715	156562154	0.013013614575944635
LG_N	156627948	156645296	0.0011587490701812394
LG_N	156654307	156661655	0.03638510112840501
LG_N	156684025	156691757	0.0343062090726057
LG_N	156694588	156699097	0.008226317545496917
LG_N	156703806	156715736	0.1311671086467093
LG_N	156724661	156735401	0.033937115614464816
LG_N	156736786	156745914	0.0011614407080698193
LG_N	19967027	19968866	0.010347249554400773
LG_N	156769867	156780842	0.008172253383598128
LG_N	156798445	156809510	0.009148217296769078
LG_N	156824378	156831716	0.06349799127017743
LG_N	156838512	156849634	0.019371720730094185
LG_N	156874942	156882257	0.0020128332152150696
LG_N	156896591	156898298	0.08219113577807369
LG_N	156900789	156908073	0.03656894136655089
LG_N	156919293	156929346	0.05508841177636135
LG_N	156954593	156962897	0.01830101148126332
LG_N	156986701	156997403	0.047138142039164055
LG_N	19971617	19980262	0.008191294249985414
LG_N	1817641	1819428	0.0075189386822702795
LG_N	156998262	157009133	0.05157816386858038
LG_N	157011421	157015318	0.03001430190410603
LG_N	157035463	157043162	0.005970928783654298
LG_N	157075731	157083410	0.015217665382788813
LG_N	157113439	157124357	0.01947049144747142
LG_N	157127829	157135624	0.03771240088373992
LG_N	157144154	157150579	0.012280296317400637
LG_N	157159374	157159827	0.04028036116488748
LG_N	157160890	157170142	0.011281277788792007
LG_N	157182860	157201894	0.027281612918104218
LG_N	19999189	20000811	0.029017796236832556
LG_N	157208553	157213745	0.0014925384217266983
LG_N	157217941	157232442	0.08241806733895812
LG_N	157234355	157245348	0.010600883201178576
LG_N	157295832	157300902	0.048120311650297204
LG_N	157319047	157326673	0.00697888108136369
LG_N	157330627	157341125	0.03694033246127239
LG_N	157365246	157378517	0.013850263584032591
LG_N	157382196	157383270	0.06483213616149187
LG_N	157409669	157410126	0.031688691259470075
LG_N	157414737	157425020	0.034996776521414696
LG_N	20012772	20013289	0.08922341624982416
LG_N	157480824	157492279	0.011830180413394927
LG_N	157495311	157501172	0.04869444601178122
LG_N	157504500	157514411	0.037575935596460046
LG_N	157525001	157536040	0.03640140437461898
LG_N	157541538	157548779	0.06185398424997161
LG_N	157551425	157557924	0.02070011533569949
LG_N	157581742	157588795	0
LG_N	157590570	157597779	0.0059649936499768024
LG_N	157602091	157613915	0.04845293193700829
LG_N	157638944	157649952	0.0012236162810321121
LG_N	20029222	20037040	0.005547351110291191
LG_N	157662022	157672184	0.013058719180132818
LG_N	157698855	157706591	0.01698599246438334
LG_N	157715934	157726973	0.0011560698791897512
LG_N	157746014	157746750	0.11856107535673834
LG_N	157748032	157755521	0.024379122914196593
LG_N	157775480	157785825	0.006389311224956908
LG_N	157788128	157792610	0.005130067265340789
LG_N	157807390	157812332	0.03822164178643953
LG_N	157827188	157838249	0.057107284428149885
LG_N	157857640	157860003	0.020161163901146383
LG_N	20051504	20068852	0.005273704990509237
LG_N	157868796	157879778	0.004698990074385287
LG_N	157889298	157904968	0.007238220737309468
LG_N	157917939	157923978	0.012883741783558342
LG_N	157944912	157950173	0.00893531231837148
LG_N	157955322	157962705	0.02721180738910897
LG_N	157963408	157974253	0.01132386197002269
LG_N	157974934	157984362	0.03154040444707202
LG_N	157991941	157995772	0.06836387290147532
LG_N	157999032	158001263	0.08434453377468946
LG_N	158005684	158016781	0.0148367943902813
LG_N	20072935	20079131	0.009140294689308031
LG_N	158019097	158026894	0.035891405868847065
LG_N	158029615	158034839	0.007056568738232328
LG_N	158044500	158046888	0.03297612432101267
LG_N	158050129	158052484	0.04582988406124768
LG_N	158086927	158092112	0.032948863366550715
LG_N	158113425	158124559	0.012476086599460751
LG_N	158136393	158147415	0.028768513339639003
LG_N	158153887	158160989	0.003768862065713317
LG_N	158164380	158175206	0.00183402276307112
LG_N	158184778	158192926	0.026091110932951894
LG_N	20094211	20097733	0.018301830539628413
LG_N	158197288	158204610	0.007068465274604671
LG_N	158212137	158222061	0.011305713376960146
LG_N	158222651	158233495	0.031700683377171614
LG_N	158233597	158244099	0.061473442772785755
LG_N	158262339	158269423	0.030285498634624628
LG_N	158270777	158280810	0.019287391237667696
LG_N	158293837	158301069	0.019693719726119583
LG_N	158313693	158324680	0.007076576219503203
LG_N	158349925	158362355	0.000674557667545515
LG_N	158380521	158387034	0
LG_N	20156478	20156982	0.06160460783020772
LG_N	158397199	158403816	0.04509258416567323
LG_N	158403846	158408499	0.054072352675764546
LG_N	158416412	158424069	0.002077653806336319
LG_N	158425276	158425940	0.09794434362237006
LG_N	158429530	158441721	0.03548640453810077
LG_N	158447467	158454845	0.0039321805985665275
LG_N	158458650	158460390	0.024136326101004784
LG_N	158478234	158486015	0.025609778137138533
LG_N	158532547	158540506	0.021770824989833213
LG_N	158577570	158584698	0.003046465104856041
LG_N	20167884	20170075	0.011699034541154864
LG_N	158614256	158620447	0.03434168949384198
LG_N	158632560	158640225	0
LG_N	158655608	158660810	0.009718021987181365
LG_N	158694481	158701780	0.005036044307796619
LG_N	158715854	158716162	0.03008157421448904
LG_N	158721195	158731978	0.02729879660623758
LG_N	158751373	158766372	0.010251714638097268
LG_N	158798363	158809398	0.0023175012520742595
LG_N	158824612	158838045	0.01862262843274224
LG_N	158841130	158845794	0.023002854828469345
LG_N	20195647	20196151	0.06746117749720457
LG_N	158857180	158863085	0.038084061048443696
LG_N	158866626	158872843	0.025977114286674697
LG_N	158889130	158896263	0.04145858999933536
LG_N	158907280	158918231	0.04086123573743218
LG_N	158946767	158947449	0.09347609821520683
LG_N	158947736	158956066	0.01941664699533522
LG_N	158956228	158964864	0.056884323474827414
LG_N	158971288	158972522	0.09840263732876459
LG_N	158987231	158995683	0.006656185710437958
LG_N	158996026	159003808	0.04276804954830038
LG_N	20205530	20206393	0.07616103186427005
LG_N	1879180	1879652	0.08372067583659962
LG_N	159006252	159007159	0.05618799371893233
LG_N	159007406	159007985	0.03510212933662429
LG_N	159020223	159028843	0.010509678325183435
LG_N	159040913	159052040	0.06709121430857355
LG_N	159058408	159069372	0.04315561376538394
LG_N	159086429	159093776	0.014858707062897252
LG_N	159101184	159101996	0.043997563090865756
LG_N	159110247	159125252	0.008942754689530116
LG_N	159178212	159183381	0.05816435626630907
LG_N	159186590	159193885	0.07204118168380916
LG_N	20213643	20219283	0.009495697342236653
LG_N	159204206	159218254	0.04843871612991722
LG_N	159230379	159237927	0.0635949832831894
LG_N	159266268	159273969	0.013116140803262405
LG_N	159284447	159295381	0.0070505807135293344
LG_N	159370571	159377813	0.04930949679412375
LG_N	159382144	159390391	0.00465660480664625
LG_N	159397296	159404943	0.030715422135315702
LG_N	159442406	159449372	0.034555615499535536
LG_N	159450193	159458335	0.0031421922292248507
LG_N	159460019	159462205	0.0525183487654545
LG_N	20265214	20275991	0.024556457674476704
LG_N	159464046	159465058	0.06787710231098308
LG_N	159472150	159483312	0.024727350998915557
LG_N	159498992	159499555	0.020002667306849565
LG_N	159559838	159567642	0.011841334629174801
LG_N	159571026	159571608	0.08800027751732821
LG_N	159576884	159581513	0.042086899962055856
LG_N	159600856	159607743	0.06567140656500434
LG_N	159625505	159636364	0.020606351628669875
LG_N	159655365	159667465	0.03809322913767434
LG_N	159675839	159684383	0.01908952093872837
LG_N	20277659	20290483	0.003982963220700843
LG_N	159715946	159720831	0.0024330948255864497
LG_N	159730362	159730882	0.10491351777699806
LG_N	159736012	159736572	0.07170369542680698
LG_N	159773814	159781547	0.0029585885140442536
LG_N	159834026	159842343	0.019757232707559868
LG_N	159844453	159848047	0.005115657851691994
LG_N	159858331	159866705	0.054483703114244816
LG_N	159921170	159928933	0.02601278688169222
LG_N	159958444	159964045	0.03317770133734212
LG_N	159969615	159975557	0.030796402592934057
LG_N	20325433	20347769	0.011218872294497013
LG_N	159985428	159994477	0.05212300588927524
LG_N	160011765	160017691	0.04550078798616403
LG_N	160024958	160030720	0.004882534659394663
LG_N	160036294	160043899	0.0073439999284632814
LG_N	160062112	160072086	0.002299843992853967
LG_N	160104956	160109034	0.025403483534347078
LG_N	160120109	160129460	0.030537531637846754
LG_N	160132126	160144155	0.006869640855992069
LG_N	160148645	160149149	0.01964171029319819
LG_N	160150089	160151069	0.027451208274657857
LG_N	20366004	20370767	0.04138915599448883
LG_N	160178277	160183414	0.004488094202504223
LG_N	160217008	160219913	0.023379195296311064
LG_N	160225750	160236841	0.02061236029767221
LG_N	160261532	160266268	0
LG_N	160291813	160299087	0.004101524385259666
LG_N	160301430	160304400	0.0641555288907671
LG_N	160305763	160307104	0.08232855880599392
LG_N	160322626	160328136	0.05202340960253066
LG_N	160339640	160353044	0.08081990203105002
LG_N	160394011	160395065	0.07813675218003717
LG_N	20371719	20375549	0.03150445418849785
LG_N	160410263	160421406	0.03219985470096465
LG_N	160422723	160430611	0.035863182887645076
LG_N	160441840	160449498	0.004069198451485582
LG_N	160449764	160454259	0.013770703980449755
LG_N	160470429	160477623	0.00798715808227976
LG_N	160489134	160491254	0.05601286274257441
LG_N	160504864	160515568	0.030365464032154087
LG_N	160528353	160539386	0.020540814344098032
LG_N	160542524	160542874	0.09942088917242306
LG_N	160552319	160559458	0.04714139638490016
LG_N	20376197	20383129	0.030386329363379008
LG_N	160579958	160587746	0.028980022828279484
LG_N	160590906	160601049	0.014882376161222916
LG_N	160635307	160642582	0
LG_N	160652514	160657141	0.0666165767933034
LG_N	160711064	160716966	0.0020478704239162496
LG_N	160744263	160748754	0.0061927915837133585
LG_N	160757706	160767494	0.03254835794624579
LG_N	160799184	160803596	0.006263907909328559
LG_N	160804099	160816953	0.10000097554626727
LG_N	160819760	160823215	0.08326827980964906
LG_N	20479697	20487753	0.0645179994948491
LG_N	160845537	160856141	0.043280712284936435
LG_N	160861460	160867036	0.017923436396258773
LG_N	160891656	160900251	0.018679304778964848
LG_N	160905792	160913528	0.01084938190911792
LG_N	160926938	160934433	0.023154902407191983
LG_N	160937261	160944515	0.03004809769267873
LG_N	160951475	160959486	0.02930459393367705
LG_N	160968717	160975587	0.020799521334129326
LG_N	160994658	160996710	0.054152589910773714
LG_N	161018967	161021658	0.05714296359686811
LG_N	20507869	20519492	0.026570695010356974
LG_N	161025701	161033430	0.014923274783023785
LG_N	161037198	161043355	0.005052568024116404
LG_N	161082647	161093035	0.02571365425463726
LG_N	161094125	161103216	0.00846408250944785
LG_N	161119549	161127227	0.009073462210586579
LG_N	161127248	161134020	0.019293668428826877
LG_N	161177728	161188034	0.0034722284240565424
LG_N	161198350	161213916	0.016997105411765318
LG_N	161233534	161244559	0.003497532595294398
LG_N	161246473	161254178	0.007075610143322697
LG_N	20553137	20569833	0.0011341342543328132
LG_N	1879909	1880634	0.08633218094588592
LG_N	138288	145393	0.005046209556333751
LG_N	161254188	161262455	0.03122457507844708
LG_N	161279337	161286627	0.014870658670614918
LG_N	161287308	161293237	0.001498689559575147
LG_N	161306008	161317365	0.00671902920889938
LG_N	161326360	161333886	0.006660242669574305
LG_N	161335241	161342977	0.013786812082847183
LG_N	161373969	161389310	0.05733584646126562
LG_N	161399098	161411513	0.03951688852372066
LG_N	161421945	161429628	0.01025873824895658
LG_N	161439678	161440529	0.025512642472410748
LG_N	20587622	20588162	0.08821734765911499
LG_N	161440730	161441278	0
LG_N	161514701	161522473	0.011023345042963498
LG_N	161532113	161539984	0.006638136699503935
LG_N	161558332	161569039	0.02800198416992332
LG_N	161581715	161587517	0.04779407710322212
LG_N	161624883	161632063	0.07947228797294927
LG_N	161632073	161647055	0.04197593899411497
LG_N	161665630	161666636	0.08301234559443045
LG_N	161675990	161683470	0.015646268760729484
LG_N	161694414	161695221	0.02658630830296928
LG_N	20593143	20593491	0.05725451891167206
LG_N	161725117	161725689	0.09406512283780527
LG_N	161735944	161740859	0.06134281551961628
LG_N	161746891	161760723	0.06386044159875483
LG_N	161776295	161786179	0.047083353593245524
LG_N	161790721	161798062	0.009641632862987604
LG_N	161808949	161813719	0.02857299329936417
LG_N	161816991	161831800	0.02463129657877343
LG_N	161850643	161857966	0.016986756223056412
LG_N	161908272	161923919	0.03882875732508959
LG_N	161934430	161935056	0.05528343693880337
LG_N	20604593	20609371	0.06620905537396028
LG_N	161944397	161951786	0.021393930831458807
LG_N	161968905	161979938	0.004639043099849108
LG_N	161982758	161989911	0.04689533466774071
LG_N	162007844	162015441	0
LG_N	162030633	162036029	0.03381820977707621
LG_N	162060401	162068737	0.013683610263813978
LG_N	162076477	162081498	0.03181553332568079
LG_N	162104146	162114488	0.004173576166891357
LG_N	162135351	162143108	0.02664023329238168
LG_N	162163769	162165935	0.07871813228674972
LG_N	20626979	20634722	0.015833686342676474
LG_N	162172440	162179661	0.002956399243742575
LG_N	162214755	162221915	0.006055292661948848
LG_N	162250323	162261326	0.0011706179353654414
LG_N	162265270	162271482	0.02343031439204038
LG_N	162276985	162283417	0.024043578948631572
LG_N	162289738	162307473	0.11625189002693338
LG_N	162309299	162315711	0.08054989795677546
LG_N	162317208	162319581	0.030139596222087197
LG_N	162342009	162349690	0.02178384512937051
LG_N	162359680	162366336	0.026322221171815718
LG_N	20647354	20654481	0.0107384572820251
LG_N	162397932	162405628	0.006921933616149629
LG_N	162416203	162427218	0.006994086822060797
LG_N	162431059	162438605	0.0022111693204903116
LG_N	162458637	162469597	0.003518040087469298
LG_N	162475217	162483151	0.00752282124238915
LG_N	162487586	162494921	0.03630885759612716
LG_N	162495352	162506079	0.0328169310806348
LG_N	162514294	162521934	0.020364739062931975
LG_N	162535821	162543140	0.00402821916956309
LG_N	162564730	162571266	0.036457294039507426
LG_N	20664497	20665419	0.10199063596970658
LG_N	162571814	162573077	0.03131126274136886
LG_N	162579211	162589191	0.010919322075862424
LG_N	162613100	162617398	0.050799487673486125
LG_N	162624263	162636899	0.011616593569933728
LG_N	162660078	162663900	0.06216129165925582
LG_N	162665377	162676108	0.03740099631575726
LG_N	162682182	162693941	0.009525143739142998
LG_N	162709864	162717645	0.02816296723050456
LG_N	162760980	162772066	0.012538904836368462
LG_N	162801797	162813656	0.02186021022482502
LG_N	20680194	20681465	0.07914034805430384
LG_N	162836335	162847377	0.003481297944990748
LG_N	162850007	162861956	0.01950576668998531
LG_N	162883621	162889472	0.030291350156601515
LG_N	162899195	162910164	0.008265682556736138
LG_N	162940793	162951727	0.004663050930449307
LG_N	162954112	162962517	0.015145954726491894
LG_N	162971171	162979626	0.011454592067996363
LG_N	162985153	162989711	0.005706184513224546
LG_N	163000730	163003403	0.011072906086479704
LG_N	163012901	163032133	0.01947049144747142
LG_N	20694683	20701721	0.036621226126735115
LG_N	163090861	163104720	0.009061336986414849
LG_N	163122728	163131690	0.022834603369394326
LG_N	163143554	163153006	0.007021731098327789
LG_N	163157636	163163417	0.031043103774337118
LG_N	163171073	163175717	0.020849488069888258
LG_N	163199231	163206794	0.11362227970704013
LG_N	163223902	163231576	0.003012811833083413
LG_N	163234988	163236324	0.1352504860154455
LG_N	163264897	163275951	0.0023121428485569514
LG_N	163285412	163296045	0.001298280372221338
LG_N	20745741	20747484	0.09010565772878344
LG_N	163335187	163343904	0.0011534030489575298
LG_N	163363328	163380123	0.03547236940344445
LG_N	163409871	163417596	0.01093053472621442
LG_N	163444133	163454923	0.014618011997191524
LG_N	163457130	163470345	0.02910857321114798
LG_N	163480602	163489783	0.03354755734120364
LG_N	163500481	163516034	0.033091541989796955
LG_N	163522175	163533003	0.028566667815221387
LG_N	163546539	163558418	0.06513868991604163
LG_N	163563026	163572156	0.034218465335861536
LG_N	20768332	20779169	0.038582334561752904
LG_N	1928878	1935720	0.027700001790322934
LG_N	163572909	163579146	0.030414709143859554
LG_N	163580140	163585814	0.029541462197449093
LG_N	163609899	163617239	0.011071680994692972
LG_N	163639165	163648637	0.006984916610000769
LG_N	163649208	163659692	0
LG_N	163681998	163692012	0.0432023578951252
LG_N	163717706	163728159	0.005802849958864491
LG_N	163733305	163744343	0.0023148189493710524
LG_N	163762207	163773279	0
LG_N	163799856	163817011	0.0013793112195398757
LG_N	20802091	20809002	0.054429484372474704
LG_N	163830242	163838213	0.006070573775512054
LG_N	163869445	163875890	0.00909797762360827
LG_N	163911609	163919384	0.009962348695573242
LG_N	163925023	163932251	0.010697729051971925
LG_N	163952483	163956947	0.00824621603639944
LG_N	163958082	163969083	0.011671664671654683
LG_N	164007503	164018337	0.02917668510859302
LG_N	164027950	164038983	0.0022866963686086
LG_N	164042356	164052132	0.029396579591479625
LG_N	164057750	164068425	0.03370922200723735
LG_N	20846047	20849883	0.010283030880724678
LG_N	164077193	164086488	0.004644429547172226
LG_N	164092021	164103950	0.042540059628622964
LG_N	164117695	164125341	0.00612329902100749
LG_N	164127580	164131696	0.023126574121639015
LG_N	164139962	164146476	0.045940115973034476
LG_N	164155653	164165245	0.02340445144371011
LG_N	164167690	164172140	0.039863371779992496
LG_N	164188111	164196564	0.004481389879157879
LG_N	164204468	164214642	0.003939620999885726
LG_N	164252923	164263569	0.019455895984438126
LG_N	20928268	20931487	0.05342114001185689
LG_N	164278349	164279693	0.0692900510671514
LG_N	164286322	164294623	0.04949223355931237
LG_N	164299157	164310185	0.018699338591323254
LG_N	164320933	164328472	0.021087423290529712
LG_N	164339479	164346593	0.04642769844361271
LG_N	164358708	164366338	0.0010245905224677847
LG_N	164370165	164370688	0.054138293560616856
LG_N	164370970	164378034	0.043499579110228476
LG_N	164378387	164390046	0.06676275359690717
LG_N	164391340	164398692	0.026402069099678904
LG_N	20982025	20988498	0
LG_N	164399612	164404992	0.027048208717864477
LG_N	164406268	164413848	0.0275971471988322
LG_N	164427539	164428436	0.05146684442874108
LG_N	164429571	164430732	0.07629404920885045
LG_N	164453200	164460923	0.0029703009120726855
LG_N	164473171	164480664	0.02817873515694345
LG_N	164525247	164525774	0.031688691259470075
LG_N	164552782	164563837	0.0023104714504087677
LG_N	164577113	164585815	0.02542722014675751
LG_N	164591782	164596389	0.0258343772070149
LG_N	21010396	21016841	0
LG_N	164601069	164608375	0.010197104278349424
LG_N	164614796	164622477	0.007085138796614863
LG_N	164636281	164638018	0.016187977962788654
LG_N	164642126	164659024	0.009793283109374076
